document_id,review_title,review_url,product_name,flavor_a,flavor_b,pair_key,sentence,matched_categories,matched_terms,matched_negated_categories,matched_negated_terms,is_same_sentence_pair,has_explicit_mix_expression,explicit_mix_text,is_template_sentence,template_pattern,has_positive_expression,has_negative_expression,has_taste_role_explanation,role_detection_rule,role_action_term,role_effect_term,is_product_name_derived,is_parent_child_pair,parent_child_reason
R0060,MALAKI – Orange Mint(オレンジミント),https://cloud-jp.net/malaki-orangemint/,MALAKI – Orange Mint(オレンジミント),オレンジ,ミント,オレンジ||ミント,MALAKI – Orange Mint(オレンジミント)はCLOUD SHOPにてご購入いただけます！,,,,,True,False,,True,CLOUD SHOPにてご購入いただけます,False,False,False,,,,True,False,
R0097,Tabu – Pomelo(ポメロ)レビュー,https://cloud-jp.net/tabu-pomelo/,Tabu – Pomelo(ポメロ)レビュー,オレンジ,ミント,オレンジ||ミント,筆者である私と同様、ポメロをそもそも知らない方が多いと思うので他のフルーツに例えると、吸っている時は舌でオレンジのような甘味を感じ、吐くときにグレープフルーツのような酸味・ビターさを感じます。,taste:acidity|taste:bitterness,ビター|酸味,,,False,False,,False,,False,False,False,,,,True,False,
R0097,Tabu – Pomelo(ポメロ)レビュー,https://cloud-jp.net/tabu-pomelo/,Tabu – Pomelo(ポメロ)レビュー,オレンジ,ミント,オレンジ||ミント,Tabuのポメロは、単体でも甘味、酸味、苦味を感じることのできるバランスの取れた完成度の高いフレーバーなので、単体やミントとのミックスがオススメです。,experience:balance|taste:acidity|taste:bitterness,バランス|苦味|酸味,,,False,False,,False,,False,False,False,,,,True,False,
R0215,TRIFECTA Twice the Ice Xレビュー,https://cloud-jp.net/trifecta-twicetheicex-review/,TRIFECTA Twice the Ice Xレビュー,オレンジ,ミント,オレンジ||ミント,TRトゥワイスジアイスエックスはミントのフレーバーです。,,,,,False,False,,False,,False,False,False,,,,True,False,
R0215,TRIFECTA Twice the Ice Xレビュー,https://cloud-jp.net/trifecta-twicetheicex-review/,TRIFECTA Twice the Ice Xレビュー,オレンジ,ミント,オレンジ||ミント,しかし、ただのミントだと勘違いしてはいけません。,,,,,False,False,,False,,False,False,False,,,,True,False,
R0215,TRIFECTA Twice the Ice Xレビュー,https://cloud-jp.net/trifecta-twicetheicex-review/,TRIFECTA Twice the Ice Xレビュー,オレンジ,ミント,オレンジ||ミント,ミントは吸った後も喉の清涼感が持続するほどインパクトが強く、その中にほんのりと甘みがあるような気がします。,experience:coolness,清涼感,,,False,False,,False,,False,False,False,,,,True,False,
R0215,TRIFECTA Twice the Ice Xレビュー,https://cloud-jp.net/trifecta-twicetheicex-review/,TRIFECTA Twice the Ice Xレビュー,オレンジ,ミント,オレンジ||ミント,TRIFECTA Twice the Ice Xを使ったMIXにはレモンやグレープフルーツ、オレンジなどの柑橘系はバッチリです。,,,,,False,False,,False,,False,False,False,,,,True,False,
R0051,MALAKI – Cool Breeze(クールブリーズ),https://cloud-jp.net/malaki-coolbreeze/,MALAKI – Cool Breeze(クールブリーズ),グアバ,ミント,グアバ||ミント,・クールブリーズ×パイナップルグアバ×メロン – 瓜系の甘いミックスが清涼感とグアバの苦味でしっかりとまとまります。,experience:balance|experience:coolness|taste:bitterness|taste:sweetness,まとまり|クール|清涼感|甘い|苦味,,,False,False,,False,,False,False,False,,,,False,False,
R0051,MALAKI – Cool Breeze(クールブリーズ),https://cloud-jp.net/malaki-coolbreeze/,MALAKI – Cool Breeze(クールブリーズ),グアバ,ミント,グアバ||ミント,・クールブリーズ×ミント×レモン – レモンの酸味とミントの清涼感、そしてクールブリーズの特徴ある後味が調和されたミックスです。,experience:balance|experience:coolness|taste:acidity,クール|清涼感|調和|酸味,,,False,False,,False,,False,False,False,,,,False,False,
R0111,Tabu – Garnet Juice(ガーネットジュース)レビュー,https://cloud-jp.net/tabu-garnetjuice/,Tabu – Garnet Juice(ガーネットジュース)レビュー,グアバ,ミント,グアバ||ミント,ガーネットジュースは単体でも非常に完成度の高いフレーバーなので、単体で吸ったり、ミントとミックスして吸うのがおすすめです。,evaluation:positive,おすすめ,,,False,False,,False,,True,False,False,,,,False,False,
R0111,Tabu – Garnet Juice(ガーネットジュース)レビュー,https://cloud-jp.net/tabu-garnetjuice/,Tabu – Garnet Juice(ガーネットジュース)レビュー,グアバ,ミント,グアバ||ミント,ミックスの場合は、ガーネットジュースのフルーツのジューシー感を生かす形で、スイカやグアバ、キウィなどとミックスするのがおすすめです。,evaluation:positive|taste:fruity,おすすめ|ジューシー,,,False,False,,False,,True,False,False,,,,False,False,
R0168,旬-SHUN- GUAVA,https://cloud-jp.net/shun-guava/,旬-SHUN- GUAVA,グアバ,ミント,グアバ||ミント,・【Buta Tobacco】タイガ(50%)　+　【旬-shun-】グアバ(50%)　+　（お好みでミント）,,,,,True,False,,False,,False,False,False,,,,False,False,
R0062,MALAKI – Gum Cinnamon(ガムシナモン),https://cloud-jp.net/malaki-gumcinnamon/,MALAKI – Gum Cinnamon(ガムシナモン),ガムシナモン,バブルガム,ガムシナモン||バブルガム,MALAKI – Gum Cinnamon(ガムシナモン)の特徴,,,,,False,False,,True,^[^。！？!?]*の特徴$,False,False,False,,,,False,False,
R0062,MALAKI – Gum Cinnamon(ガムシナモン),https://cloud-jp.net/malaki-gumcinnamon/,MALAKI – Gum Cinnamon(ガムシナモン),ガムシナモン,バブルガム,ガムシナモン||バブルガム,MALAKI – Gum Cinnamon(ガムシナモン)のおすすめミックス,evaluation:positive,おすすめ,,,False,False,,True,^[^。！？!?]*おすすめ(?:の)?ミックス(?:・組み合わせ)?$,True,False,False,,,,False,False,
R0062,MALAKI – Gum Cinnamon(ガムシナモン),https://cloud-jp.net/malaki-gumcinnamon/,MALAKI – Gum Cinnamon(ガムシナモン),ガムシナモン,バブルガム,ガムシナモン||バブルガム,ガムシナモンは、清涼感あるガムとスパイスのシナモンのミックスフレーバーです。,experience:coolness|taste:spicy,スパイス|清涼感,,,False,False,,False,,False,False,False,,,,False,False,
R0062,MALAKI – Gum Cinnamon(ガムシナモン),https://cloud-jp.net/malaki-gumcinnamon/,MALAKI – Gum Cinnamon(ガムシナモン),ガムシナモン,バブルガム,ガムシナモン||バブルガム,バブルガムのような甘さは殆どないスッキリとしたガムで、他ブランドのガムと比較しても香り・味ともに輪郭がはっきりとしています。,experience:aroma,香り,,,False,False,,False,,False,False,False,,,,False,False,
R0062,MALAKI – Gum Cinnamon(ガムシナモン),https://cloud-jp.net/malaki-gumcinnamon/,MALAKI – Gum Cinnamon(ガムシナモン),ガムシナモン,バブルガム,ガムシナモン||バブルガム,・ガムシナモン×カルダモン×レバニーズボムシェル – スパイシーでフローラルなカルダモンとウッディな森林の香りを足したミックスです。,experience:aroma|taste:spicy,スパイシー|香り,,,False,False,,False,,False,False,False,,,,False,False,
R0062,MALAKI – Gum Cinnamon(ガムシナモン),https://cloud-jp.net/malaki-gumcinnamon/,MALAKI – Gum Cinnamon(ガムシナモン),ガムシナモン,バブルガム,ガムシナモン||バブルガム,・ガムシナモン×パンドラボックス×チェリー – チェリーの甘酸っぱさを足すことで、アメリカのお菓子のような面白い味わいを実現します。,,,,,False,False,,False,,False,False,True,action,足す,,False,False,
R0062,MALAKI – Gum Cinnamon(ガムシナモン),https://cloud-jp.net/malaki-gumcinnamon/,MALAKI – Gum Cinnamon(ガムシナモン),ガムシナモン,バブルガム,ガムシナモン||バブルガム,MALAKI – Gum Cinnamon(ガムシナモン)はCLOUD SHOPにてご購入いただけます！,,,,,False,False,,True,CLOUD SHOPにてご購入いただけます,False,False,False,,,,False,False,
R0125,DOZAJ – Gum(ガム)レビュー,https://cloud-jp.net/dozaj-gum/,DOZAJ – Gum(ガム)レビュー,ガムシナモン,バブルガム,ガムシナモン||バブルガム,他ブランドでガムシナモンやバブルガムのフレーバーは出回っていますが、ガム単体のフレーバーは意外と珍しいのではないでしょうか。,,,,,True,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,ツーアップル,リコリス,ツーアップル||リコリス,Two Appleはアニスとリコリスというハーブをミックスしたフレーバーで、名前にアップルとは付くものの林檎とは違った味わいがします。,,,,,True,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,ツーアップル,リコリス,ツーアップル||リコリス,DozajのTwo Appleの香りはべたべたに甘い濃厚なアニスと爽やかなリコリスが特徴的です。,experience:aroma|experience:coolness|taste:richness|taste:sweetness,濃厚|爽やか|甘い|香り,,,True,False,,False,,False,False,False,,,,False,False,
R0174,旬-SHUN- TWO APPLE,https://cloud-jp.net/shun-two-apple/,旬-SHUN- TWO APPLE,ツーアップル,リコリス,ツーアップル||リコリス,TWO APPLESのレビュー,,,,,False,False,,False,,False,False,False,,,,False,False,
R0174,旬-SHUN- TWO APPLE,https://cloud-jp.net/shun-two-apple/,旬-SHUN- TWO APPLE,ツーアップル,リコリス,ツーアップル||リコリス,TWO APPLESの味,,,,,False,False,,False,,False,False,False,,,,False,False,
R0174,旬-SHUN- TWO APPLE,https://cloud-jp.net/shun-two-apple/,旬-SHUN- TWO APPLE,ツーアップル,リコリス,ツーアップル||リコリス,TWO APPLESで作るとき,,,,,False,False,,False,,False,False,False,,,,False,False,
R0174,旬-SHUN- TWO APPLE,https://cloud-jp.net/shun-two-apple/,旬-SHUN- TWO APPLE,ツーアップル,リコリス,ツーアップル||リコリス,TWO APPLESを使ったおすすめミックス,evaluation:positive,おすすめ,,,False,False,,True,^[^。！？!?]*おすすめ(?:の)?ミックス(?:・組み合わせ)?$,True,False,False,,,,False,False,
R0174,旬-SHUN- TWO APPLE,https://cloud-jp.net/shun-two-apple/,旬-SHUN- TWO APPLE,ツーアップル,リコリス,ツーアップル||リコリス,リコリスやアニスのような好き嫌いの別れる香りはそこまで強く感じないです。,evaluation:positive|experience:aroma,好き|香り,,,False,False,,False,,True,False,False,,,,False,False,
R0174,旬-SHUN- TWO APPLE,https://cloud-jp.net/shun-two-apple/,旬-SHUN- TWO APPLE,ツーアップル,リコリス,ツーアップル||リコリス,・【Al Fakher】 ダブルアップル(50%)　＋　【旬-SHUN-】TWO APPLE(50%),,,,,False,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,ダブルアップル,ツーアップル,ダブルアップル||ツーアップル,Two Appleの特徴,,,,,False,False,,True,^[^。！？!?]*の特徴$,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,ダブルアップル,ツーアップル,ダブルアップル||ツーアップル,Two Appleを使ったおすすめミックス,evaluation:positive,おすすめ,,,False,False,,True,^[^。！？!?]*おすすめ(?:の)?ミックス(?:・組み合わせ)?$,True,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,ダブルアップル,ツーアップル,ダブルアップル||ツーアップル,Two Appleはアニスとリコリスというハーブをミックスしたフレーバーで、名前にアップルとは付くものの林檎とは違った味わいがします。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,ダブルアップル,ツーアップル,ダブルアップル||ツーアップル,シーシャといえばダブルアップル、トゥーアップルが代名詞と言われがちですが、上述の通り林檎の味ではないので初心者向きではないと思います。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,ダブルアップル,ツーアップル,ダブルアップル||ツーアップル,DozajのTwo Appleの香りはべたべたに甘い濃厚なアニスと爽やかなリコリスが特徴的です。,experience:aroma|experience:coolness|taste:richness|taste:sweetness,濃厚|爽やか|甘い|香り,,,False,False,,False,,False,False,False,,,,False,False,
